Tree_Name;Path_ID;Point_Order;Node_ID;X;Y;Label;Type;Is_Node;Samples;Branch_Size;Is_Leaf;Feature;Operator;Threshold;True_Label;False_Label;Samples_Node;Value_Edible;Value_Poisonous;Probability_Edible;Probability_Poisonous;Predicted_Class
Tree 1;Tree 1_E_11;8;12;0.897546492805416;1.8254359656990151;;Edge;0;668;4.430025094104525;0.0;gill-size_n;<=;0.5;Yes;No;668.0;0.12208760484622554;0.8779123951537745;0.12208760484622554;0.8779123951537745;Poisonous
Tree 1;Tree 1_E_11;9;12;0.9104518261112078;1.9200057952467688;gill-size: n;Split;1;668;4.24830448992738;0.0;gill-size_n;<=;0.5;Yes;No;668.0;0.12208760484622554;0.8779123951537745;0.12208760484622554;0.8779123951537745;Poisonous
Tree 1;Tree 1_E_12;0;12;0.9104518261112078;1.9200057952467688;gill-size: n;Split;1;85;4.24830448992738;0.0;gill-size_n;<=;0.5;Yes;No;668.0;0.12208760484622554;0.8779123951537745;0.12208760484622554;0.8779123951537745;Poisonous
Tree 1;Tree 1_E_12;1;13;0.8976768928003247;2.0378166897733623;;Edge;0;85;4.016128275676062;1.0;;;;;;85.0;1.0;0.0;1.0;0.0;Edible
Tree 1;Tree 1_E_12;2;13;0.8851494755512304;2.155627584299956;;Edge;0;85;3.7839520614247437;1.0;;;;;;85.0;1.0;0.0;1.0;0.0;Edible
Tree 1;Tree 1_E_12;3;13;0.8730872363357138;2.2734384788265496;;Edge;0;85;3.5517758471734258;1.0;;;;;;85.0;1.0;0.0;1.0;0.0;Edible
Tree 1;Tree 1_E_12;4;13;0.8616517297894182;2.3912493733531432;;Edge;0;85;3.319599632922108;1.0;;;;;;85.0;1.0;0.0;1.0;0.0;Edible
Tree 1;Tree 1_E_12;5;13;0.8509289173384891;2.509060267879737;;Edge;0;85;3.08742341867079;1.0;;;;;;85.0;1.0;0.0;1.0;0.0;Edible
Tree 1;Tree 1_E_12;6;13;0.8409187989829265;2.6268711624063306;;Edge;0;85;2.855247204419472;1.0;;;;;;85.0;1.0;0.0;1.0;0.0;Edible
Tree 1;Tree 1_E_12;7;13;0.8315354132965849;2.744682056932924;;Edge;0;85;2.623070990168154;1.0;;;;;;85.0;1.0;0.0;1.0;0.0;Edible
Tree 1;Tree 1_E_12;8;13;0.822617205643821;2.862492951459518;;Edge;0;85;2.390894775916836;1.0;;;;;;85.0;1.0;0.0;1.0;0.0;Edible
Tree 1;Tree 1_E_12;9;13;0.8139465140528459;2.9803038459861115;YES;YES;1;85;2.1587185616655176;1.0;;;;;;85.0;1.0;0.0;1.0;0.0;Edible
Tree 1;Tree 1_E_13;0;12;0.9104518261112078;1.9200057952467688;gill-size: n;Split;1;583;4.24830448992738;0.0;gill-size_n;<=;0.5;Yes;No;668.0;0.12208760484622554;0.8779123951537745;0.12208760484622554;0.8779123951537745;Poisonous
Tree 1;Tree 1_E_13;1;14;0.9133584621056562;2.0477648065356537;;Edge;0;583;4.224560575367547;1.0;;;;;;583.0;0.0;1.0;0.0;1.0;Poisonous
Tree 1;Tree 1_E_13;2;14;0.9160175820383158;2.1755238178245384;;Edge;0;583;4.200816660807715;1.0;;;;;;583.0;0.0;1.0;0.0;1.0;Poisonous
Tree 1;Tree 1_E_13;3;14;0.9182115239373977;2.303282829113423;;Edge;0;583;4.177072746247882;1.0;;;;;;583.0;0.0;1.0;0.0;1.0;Poisonous
Tree 1;Tree 1_E_13;4;14;0.9197787331672587;2.431041840402308;;Edge;0;583;4.15332883168805;1.0;;;;;;583.0;0.0;1.0;0.0;1.0;Poisonous
Tree 1;Tree 1_E_13;5;14;0.9206332483017532;2.558800851691193;;Edge;0;583;4.129584917128217;1.0;;;;;;583.0;0.0;1.0;0.0;1.0;Poisonous
Tree 1;Tree 1_E_13;6;14;0.920775069340881;2.6865598629800775;;Edge;0;583;4.105841002568385;1.0;;;;;;583.0;0.0;1.0;0.0;1.0;Poisonous
Tree 1;Tree 1_E_13;7;14;0.920290157710788;2.814318874268962;;Edge;0;583;4.0820970880085525;1.0;;;;;;583.0;0.0;1.0;0.0;1.0;Poisonous
Tree 1;Tree 1_E_13;8;14;0.9193400680471172;2.942077885557847;;Edge;0;583;4.058353173448721;1.0;;;;;;583.0;0.0;1.0;0.0;1.0;Poisonous
Tree 1;Tree 1_E_13;9;14;0.9181424623216576;3.069836896846732;NO;NO;1;583;4.034609258888888;1.0;;;;;;583.0;0.0;1.0;0.0;1.0;Poisonous
Tree 2;Tree 2_TRUNK;0;-1;0.5;-0.92;;Trunk;0;5156;11.0;;;;;;;;;;;;
Tree 2;Tree 2_TRUNK;1;-1;0.5065082560867634;-0.7771428571428571;;Trunk;0;5156;10.714285714285714;;;;;;;;;;;;
Tree 2;Tree 2_TRUNK;2;-1;0.5117274722370204;-0.6342857142857143;;Trunk;0;5156;10.428571428571429;;;;;;;;;;;;
Tree 2;Tree 2_TRUNK;3;-1;0.5146239186827274;-0.4914285714285715;;Trunk;0;5156;10.142857142857142;;;;;;;;;;;;
Tree 2;Tree 2_TRUNK;4;-1;0.5146239186827274;-0.34857142857142864;;Trunk;0;5156;9.857142857142858;;;;;;;;;;;;
Tree 2;Tree 2_TRUNK;5;-1;0.5117274722370204;-0.20571428571428574;;Trunk;0;5156;9.571428571428571;;;;;;;;;;;;
Tree 2;Tree 2_TRUNK;6;-1;0.5065082560867634;-0.06285714285714294;;Trunk;0;5156;9.285714285714286;;;;;;;;;;;;
Tree 2;Tree 2_TRUNK;7;-1;0.5;0.07999999999999996;;Trunk;0;5156;9.0;;;;;;;;;;;;
Tree 2;Tree 2_E_0;0;0;0.5;0.08;odor: f;Split;1;3800;10.0;0.0;odor_f;<=;0.5;Yes;No;5156.0;0.5193254554406697;0.4806745445593304;0.5193254554406697;0.4806745445593304;Edible
Tree 2;Tree 2_E_0;1;1;0.4784279512933243;0.1845142225114015;;Edge;0;3800;9.858490204117864;0.0;gill-size_n;<=;0.5;Yes;No;3800.0;0.7061087866108786;0.29389121338912133;0.7061087866108786;0.29389121338912133;Edible
Tree 2;Tree 2_E_0;2;1;0.4571034186484374;0.289028445022803;;Edge;0;3800;9.716980408235727;0.0;gill-size_n;<=;0.5;Yes;No;3800.0;0.7061087866108786;0.29389121338912133;0.7061087866108786;0.29389121338912133;Edible
Tree 2;Tree 2_E_0;3;1;0.43624406403712823;0.3935426675342045;;Edge;0;3800;9.57547061235359;0.0;gill-size_n;<=;0.5;Yes;No;3800.0;0.7061087866108786;0.29389121338912133;0.7061087866108786;0.29389121338912133;Edible
Tree 2;Tree 2_E_0;4;1;0.41601144209503993;0.49805689004560605;;Edge;0;3800;9.433960816471453;0.0;gill-size_n;<=;0.5;Yes;No;3800.0;0.7061087866108786;0.29389121338912133;0.7061087866108786;0.29389121338912133;Edible
Tree 2;Tree 2_E_0;5;1;0.39649151424831824;0.6025711125570076;;Edge;0;3800;9.292451020589317;0.0;gill-size_n;<=;0.5;Yes;No;3800.0;0.7061087866108786;0.29389121338912133;0.7061087866108786;0.29389121338912133;Edible
Tree 2;Tree 2_E_0;6;1;0.3776842804969632;0.707085335068409;;Edge;0;3800;9.15094122470718;0.0;gill-size_n;<=;0.5;Yes;No;3800.0;0.7061087866108786;0.29389121338912133;0.7061087866108786;0.29389121338912133;Edible
Tree 2;Tree 2_E_0;7;1;0.3595037794148289;0.8115995575798104;;Edge;0;3800;9.009431428825042;0.0;gill-size_n;<=;0.5;Yes;No;3800.0;0.7061087866108786;0.29389121338912133;0.7061087866108786;0.29389121338912133;Edible
Tree 2;Tree 2_E_0;8;1;0.3417884563662724;0.916113780091212;;Edge;0;3800;8.867921632942906;0.0;gill-size_n;<=;0.5;Yes;No;3800.0;0.7061087866108786;0.29389121338912133;0.7061087866108786;0.29389121338912133;Edible
Tree 2;Tree 2_E_0;9;1;0.3243206493795047;1.0206280026026135;gill-size: n;Split;1;3800;8.72641183706077;0.0;gill-size_n;<=;0.5;Yes;No;3800.0;0.7061087866108786;0.29389121338912133;0.7061087866108786;0.29389121338912133;Edible
Tree 2;Tree 2_E_1;0;1;0.3243206493795047;1.0206280026026135;gill-size: n;Split;1;2573;8.72641183706077;0.0;gill-size_n;<=;0.5;Yes;No;3800.0;0.7061087866108786;0.29389121338912133;0.7061087866108786;0.29389121338912133;Edible
Tree 2;Tree 2_E_1;1;2;0.29546448573083955;1.121740209233916;;Edge;0;2573;8.57434236877419;0.0;ring-number_t;<=;0.5;Yes;No;2573.0;0.974308300395257;0.025691699604743084;0.974308300395257;0.025691699604743084;Edible
Tree 2;Tree 2_E_1;2;2;0.26685583814396313;1.2228524158652185;;Edge;0;2573;8.422272900487611;0.0;ring-number_t;<=;0.5;Yes;No;2573.0;0.974308300395257;0.025691699604743084;0.974308300395257;0.025691699604743084;Edible
Tree 2;Tree 2_E_1;3;2;0.23871236859066455;1.323964622496521;;Edge;0;2573;8.270203432201031;0.0;ring-number_t;<=;0.5;Yes;No;2573.0;0.974308300395257;0.025691699604743084;0.974308300395257;0.025691699604743084;Edible
Tree 2;Tree 2_E_1;4;2;0.21119563170658676;1.4250768291278235;;Edge;0;2573;8.118133963914453;0.0;ring-number_t;<=;0.5;Yes;No;2573.0;0.974308300395257;0.025691699604743084;0.974308300395257;0.025691699604743084;Edible
Tree 2;Tree 2_E_1;5;2;0.18439158891787558;1.526189035759126;;Edge;0;2573;7.966064495627872;0.0;ring-number_t;<=;0.5;Yes;No;2573.0;0.974308300395257;0.025691699604743084;0.974308300395257;0.025691699604743084;Edible
Tree 2;Tree 2_E_1;6;2;0.158300240224531;1.6273012423904283;;Edge;0;2573;7.813995027341293;0.0;ring-number_t;<=;0.5;Yes;No;2573.0;0.974308300395257;0.025691699604743084;0.974308300395257;0.025691699604743084;Edible
Tree 2;Tree 2_E_1;7;2;0.13283562420040726;1.7284134490217307;;Edge;0;2573;7.661925559054714;0.0;ring-number_t;<=;0.5;Yes;No;2573.0;0.974308300395257;0.025691699604743084;0.974308300395257;0.025691699604743084;Edible
Tree 2;Tree 2_E_1;8;2;0.10783618620986127;1.8295256556530335;;Edge;0;2573;7.509856090768134;0.0;ring-number_t;<=;0.5;Yes;No;2573.0;0.974308300395257;0.025691699604743084;0.974308300395257;0.025691699604743084;Edible
Tree 2;Tree 2_E_1;9;2;0.0830842642811041;1.9306378622843359;ring-number: t;Split;1;2573;7.357786622481555;0.0;ring-number_t;<=;0.5;Yes;No;2573.0;0.974308300395257;0.025691699604743084;0.974308300395257;0.025691699604743084;Edible
Tree 2;Tree 2_E_2;0;2;0.08308426428110409;1.9306378622843359;ring-number: t;Split;1;2205;7.357786622481555;0.0;ring-number_t;<=;0.5;Yes;No;2573.0;0.974308300395257;0.025691699604743084;0.974308300395257;0.025691699604743084;Edible
Tree 2;Tree 2_E_2;1;3;0.07930719030965068;2.043189426304337;;Edge;0;2205;7.305320853391858;0.0;odor_m;<=;0.5;Yes;No;2205.0;0.9865136298421808;0.013486370157819226;0.9865136298421808;0.013486370157819226;Edible
Tree 2;Tree 2_E_2;2;3;0.07577763239998607;2.1557409903243383;;Edge;0;2205;7.25285508430216;0.0;odor_m;<=;0.5;Yes;No;2205.0;0.9865136298421808;0.013486370157819226;0.9865136298421808;0.013486370157819226;Edible
Tree 2;Tree 2_E_2;3;3;0.07271325252389926;2.2682925543443395;;Edge;0;2205;7.200389315212462;0.0;odor_m;<=;0.5;Yes;No;2205.0;0.9865136298421808;0.013486370157819226;0.9865136298421808;0.013486370157819226;Edible
Tree 2;Tree 2_E_2;4;3;0.07027560531703325;2.3808441183643407;;Edge;0;2205;7.147923546122764;0.0;odor_m;<=;0.5;Yes;No;2205.0;0.9865136298421808;0.013486370157819226;0.9865136298421808;0.013486370157819226;Edible
Tree 2;Tree 2_E_2;5;3;0.06855065220553386;2.4933956823843424;;Edge;0;2205;7.095457777033067;0.0;odor_m;<=;0.5;Yes;No;2205.0;0.9865136298421808;0.013486370157819226;0.9865136298421808;0.013486370157819226;Edible
Tree 2;Tree 2_E_2;6;3;0.06753839318940108;2.6059472464043436;;Edge;0;2205;7.042992007943369;0.0;odor_m;<=;0.5;Yes;No;2205.0;0.9865136298421808;0.013486370157819226;0.9865136298421808;0.013486370157819226;Edible
Tree 2;Tree 2_E_2;7;3;0.06715286684248908;2.718498810424345;;Edge;0;2205;6.990526238853672;0.0;odor_m;<=;0.5;Yes;No;2205.0;0.9865136298421808;0.013486370157819226;0.9865136298421808;0.013486370157819226;Edible
Tree 2;Tree 2_E_2;8;3;0.06723251852915489;2.831050374444346;;Edge;0;2205;6.938060469763974;0.0;odor_m;<=;0.5;Yes;No;2205.0;0.9865136298421808;0.013486370157819226;0.9865136298421808;0.013486370157819226;Edible
Tree 2;Tree 2_E_2;9;3;0.06755968627760951;2.9436019384643473;odor: m;Split;1;2205;6.885594700674276;0.0;odor_m;<=;0.5;Yes;No;2205.0;0.9865136298421808;0.013486370157819226;0.9865136298421808;0.013486370157819226;Edible
Tree 2;Tree 2_E_3;0;3;0.06755968627760951;2.9436019384643473;odor: m;Split;1;2180;6.885594700674276;0.0;odor_m;<=;0.5;Yes;No;2205.0;0.9865136298421808;0.013486370157819226;0.9865136298421808;0.013486370157819226;Edible
Tree 2;Tree 2_E_3;1;4;0.06232041655049479;3.065454795714105;;Edge;0;2180;6.881876904961887;1.0;;;;;;2180.0;1.0;0.0;1.0;0.0;Edible
Tree 2;Tree 2_E_3;2;4;0.05732866288516888;3.187307652963863;;Edge;0;2180;6.878159109249497;1.0;;;;;;2180.0;1.0;0.0;1.0;0.0;Edible
Tree 2;Tree 2_E_3;3;4;0.05280208725342079;3.3091605102136215;;Edge;0;2180;6.874441313537107;1.0;;;;;;2180.0;1.0;0.0;1.0;0.0;Edible
Tree 2;Tree 2_E_3;4;4;0.04890224429089347;3.4310133674633794;;Edge;0;2180;6.870723517824718;1.0;;;;;;2180.0;1.0;0.0;1.0;0.0;Edible
Tree 2;Tree 2_E_3;5;4;0.04571509542373277;3.5528662247131373;;Edge;0;2180;6.867005722112328;1.0;;;;;;2180.0;1.0;0.0;1.0;0.0;Edible
Tree 2;Tree 2_E_3;6;4;0.043240640651938694;3.674719081962895;;Edge;0;2180;6.863287926399939;1.0;;;;;;2180.0;1.0;0.0;1.0;0.0;Edible
Tree 2;Tree 2_E_3;7;4;0.04139291854936538;3.796571939212653;;Edge;0;2180;6.859570130687549;1.0;;;;;;2180.0;1.0;0.0;1.0;0.0;Edible
Tree 2;Tree 2_E_3;8;4;0.04001037448036991;3.9184247964624115;;Edge;0;2180;6.855852334975159;1.0;;;;;;2180.0;1.0;0.0;1.0;0.0;Edible
Tree 2;Tree 2_E_3;9;4;0.03887534647316322;4.040277653712169;YES;YES;1;2180;6.85213453926277;1.0;;;;;;2180.0;1.0;0.0;1.0;0.0;Edible
Tree 2;Tree 2_E_4;0;3;0.06755968627760951;2.9436019384643473;odor: m;Split;1;25;6.885594700674276;0.0;odor_m;<=;0.5;Yes;No;2205.0;0.9865136298421808;0.013486370157819226;0.9865136298421808;0.013486370157819226;Edible
Tree 2;Tree 2_E_4;1;5;0.07128506354248335;3.0695538619878304;;Edge;0;25;6.301272484402109;1.0;;;;;;25.0;0.0;1.0;0.0;1.0;Poisonous
Tree 2;Tree 2_E_4;2;5;0.0747629247455684;3.195505785511314;;Edge;0;25;5.716950268129942;1.0;;;;;;25.0;0.0;1.0;0.0;1.0;Poisonous
Tree 2;Tree 2_E_4;3;5;0.07777560791507561;3.321457709034797;;Edge;0;25;5.132628051857775;1.0;;;;;;25.0;0.0;1.0;0.0;1.0;Poisonous
Tree 2;Tree 2_E_4;4;5;0.08016155841536206;3.447409632558281;;Edge;0;25;4.548305835585608;1.0;;;;;;25.0;0.0;1.0;0.0;1.0;Poisonous
Tree 2;Tree 2_E_4;5;5;0.08183481482028188;3.573361556081764;;Edge;0;25;3.9639836193134403;1.0;;;;;;25.0;0.0;1.0;0.0;1.0;Poisonous
Tree 2;Tree 2_E_4;6;5;0.08279537712983509;3.699313479605247;;Edge;0;25;3.3796614030412737;1.0;;;;;;25.0;0.0;1.0;0.0;1.0;Poisonous
Tree 2;Tree 2_E_4;7;5;0.08312920677016751;3.8252654031287308;;Edge;0;25;2.795339186769107;1.0;;;;;;25.0;0.0;1.0;0.0;1.0;Poisonous
Tree 2;Tree 2_E_4;8;5;0.08299785837692211;3.9512173266522144;;Edge;0;25;2.2110169704969396;1.0;;;;;;25.0;0.0;1.0;0.0;1.0;Poisonous
Tree 2;Tree 2_E_4;9;5;0.08261899392188793;4.0771692501756975;NO;NO;1;25;1.626694754224772;1.0;;;;;;25.0;0.0;1.0;0.0;1.0;Poisonous
Tree 2;Tree 2_E_5;0;2;0.08308426428110409;1.9306378622843359;ring-number: t;Split;1;368;7.357786622481555;0.0;ring-number_t;<=;0.5;Yes;No;2573.0;0.974308300395257;0.025691699604743084;0.974308300395257;0.025691699604743084;Edible
Tree 2;Tree 2_E_5;1;6;0.09783371038413004;2.04940238132213;;Edge;0;368;6.918523438455238;0.0;stalk-surface-above-ring_s;<=;0.5;Yes;No;368.0;0.8987566607460036;0.10124333925399645;0.8987566607460036;0.10124333925399645;Edible
Tree 2;Tree 2_E_5;2;6;0.11233564042536719;2.1681669003599238;;Edge;0;368;6.4792602544289215;0.0;stalk-surface-above-ring_s;<=;0.5;Yes;No;368.0;0.8987566607460036;0.10124333925399645;0.8987566607460036;0.10124333925399645;Edible
Tree 2;Tree 2_E_5;3;6;0.12637239243302653;2.286931419397718;;Edge;0;368;6.039997070402604;0.0;stalk-surface-above-ring_s;<=;0.5;Yes;No;368.0;0.8987566607460036;0.10124333925399645;0.8987566607460036;0.10124333925399645;Edible
Tree 2;Tree 2_E_5;4;6;0.13978241177146508;2.4056959384355117;;Edge;0;368;5.600733886376288;0.0;stalk-surface-above-ring_s;<=;0.5;Yes;No;368.0;0.8987566607460036;0.10124333925399645;0.8987566607460036;0.10124333925399645;Edible
Tree 2;Tree 2_E_5;5;6;0.15247973701453701;2.524460457473306;;Edge;0;368;5.16147070234997;0.0;stalk-surface-above-ring_s;<=;0.5;Yes;No;368.0;0.8987566607460036;0.10124333925399645;0.8987566607460036;0.10124333925399645;Edible
Tree 2;Tree 2_E_5;6;6;0.16446436816224233;2.6432249765110996;;Edge;0;368;4.722207518323653;0.0;stalk-surface-above-ring_s;<=;0.5;Yes;No;368.0;0.8987566607460036;0.10124333925399645;0.8987566607460036;0.10124333925399645;Edible
Tree 2;Tree 2_E_5;7;6;0.17582226664072687;2.7619894955488937;;Edge;0;368;4.282944334297337;0.0;stalk-surface-above-ring_s;<=;0.5;Yes;No;368.0;0.8987566607460036;0.10124333925399645;0.8987566607460036;0.10124333925399645;Edible
Tree 2;Tree 2_E_5;8;6;0.18671498708563358;2.8807540145866875;;Edge;0;368;3.8436811502710198;0.0;stalk-surface-above-ring_s;<=;0.5;Yes;No;368.0;0.8987566607460036;0.10124333925399645;0.8987566607460036;0.10124333925399645;Edible
Tree 2;Tree 2_E_5;9;6;0.1973601914687515;2.9995185336244816;stalk-surface-above-ring: s;Split;1;368;3.4044179662447025;0.0;stalk-surface-above-ring_s;<=;0.5;Yes;No;368.0;0.8987566607460036;0.10124333925399645;0.8987566607460036;0.10124333925399645;Edible
Tree 2;Tree 2_E_6;0;6;0.1973601914687515;2.9995185336244816;stalk-surface-above-ring: s;Split;1;96;3.4044179662447025;0.0;stalk-surface-above-ring_s;<=;0.5;Yes;No;368.0;0.8987566607460036;0.10124333925399645;0.8987566607460036;0.10124333925399645;Edible
Tree 2;Tree 2_E_6;1;7;0.19135916104837652;3.102081191842108;;Edge;0;96;3.2737121808690337;1.0;;;;;;96.0;1.0;0.0;1.0;0.0;Edible
Tree 2;Tree 2_E_6;2;7;0.18560564668979035;3.204643850059735;;Edge;0;96;3.143006395493365;1.0;;;;;;96.0;1.0;0.0;1.0;0.0;Edible
Tree 2;Tree 2_E_6;3;7;0.180317310364782;3.3072065082773614;;Edge;0;96;3.012300610117696;1.0;;;;;;96.0;1.0;0.0;1.0;0.0;Edible
Tree 2;Tree 2_E_6;4;7;0.1756557067089944;3.409769166494988;;Edge;0;96;2.8815948247420273;1.0;;;;;;96.0;1.0;0.0;1.0;0.0;Edible
Tree 2;Tree 2_E_6;5;7;0.17170679714857343;3.5123318247126147;;Edge;0;96;2.750889039366358;1.0;;;;;;96.0;1.0;0.0;1.0;0.0;Edible
Tree 2;Tree 2_E_6;6;7;0.16847058168351908;3.614894482930241;;Edge;0;96;2.6201832539906897;1.0;;;;;;96.0;1.0;0.0;1.0;0.0;Edible
Tree 2;Tree 2_E_6;7;7;0.16586109888768552;3.7174571411478676;;Edge;0;96;2.4894774686150205;1.0;;;;;;96.0;1.0;0.0;1.0;0.0;Edible
Tree 2;Tree 2_E_6;8;7;0.16371679412542978;3.820019799365494;;Edge;0;96;2.3587716832393517;1.0;;;;;;96.0;1.0;0.0;1.0;0.0;Edible
Tree 2;Tree 2_E_6;9;7;0.16182000542496283;3.922582457583121;YES;YES;1;96;2.228065897863683;1.0;;;;;;96.0;1.0;0.0;1.0;0.0;Edible
Tree 2;Tree 2_E_7;0;6;0.1973601914687515;2.9995185336244816;stalk-surface-above-ring: s;Split;1;272;3.4044179662447025;0.0;stalk-surface-above-ring_s;<=;0.5;Yes;No;368.0;0.8987566607460036;0.10124333925399645;0.8987566607460036;0.10124333925399645;Edible
Tree 2;Tree 2_E_7;1;8;0.20054308045496702;3.10630061152331;;Edge;0;272;3.36694296258989;1.0;;;;;;272.0;0.8613138686131386;0.1386861313868613;0.8613138686131386;0.1386861313868613;Edible
Tree 2;Tree 2_E_7;2;8;0.20347845337939374;3.213082689422138;;Edge;0;272;3.329467958935077;1.0;;;;;;272.0;0.8613138686131386;0.1386861313868613;0.8613138686131386;0.1386861313868613;Edible
Tree 2;Tree 2_E_7;3;8;0.20594864827024265;3.3198647673209662;;Edge;0;272;3.2919929552802643;1.0;;;;;;272.0;0.8613138686131386;0.1386861313868613;0.8613138686131386;0.1386861313868613;Edible
Tree 2;Tree 2_E_7;4;8;0.20779211049187077;3.4266468452197945;;Edge;0;272;3.254517951625451;1.0;;;;;;272.0;0.8613138686131386;0.1386861313868613;0.8613138686131386;0.1386861313868613;Edible
Tree 2;Tree 2_E_7;5;8;0.20892287861813227;3.5334289231186227;;Edge;0;272;3.2170429479706386;1.0;;;;;;272.0;0.8613138686131386;0.1386861313868613;0.8613138686131386;0.1386861313868613;Edible
Tree 2;Tree 2_E_7;6;8;0.20934095264902716;3.640211001017451;;Edge;0;272;3.1795679443158256;1.0;;;;;;272.0;0.8613138686131386;0.1386861313868613;0.8613138686131386;0.1386861313868613;Edible
Tree 2;Tree 2_E_7;7;8;0.20913229401070127;3.746993078916279;;Edge;0;272;3.142092940661013;1.0;;;;;;272.0;0.8613138686131386;0.1386861313868613;0.8613138686131386;0.1386861313868613;Edible
Tree 2;Tree 2_E_7;8;8;0.20845845733879756;3.8537751568151073;;Edge;0;272;3.1046179370062;1.0;;;;;;272.0;0.8613138686131386;0.1386861313868613;0.8613138686131386;0.1386861313868613;Edible
Tree 2;Tree 2_E_7;9;8;0.20753710460510505;3.9605572347139355;YES;YES;1;272;3.0671429333513873;1.0;;;;;;272.0;0.8613138686131386;0.1386861313868613;0.8613138686131386;0.1386861313868613;Edible
Tree 2;Tree 2_E_8;0;1;0.3243206493795047;1.0206280026026135;gill-size: n;Split;1;1227;8.72641183706077;0.0;gill-size_n;<=;0.5;Yes;No;3800.0;0.7061087866108786;0.29389121338912133;0.7061087866108786;0.29389121338912133;Edible
Tree 2;Tree 2_E_8;1;9;0.3351495005238055;1.135788991845934;;Edge;0;1227;8.35574862538379;0.0;ring-type_f;<=;0.5;Yes;No;1227.0;0.14270887389724962;0.8572911261027504;0.14270887389724962;0.8572911261027504;Poisonous
Tree 2;Tree 2_E_8;2;9;0.34573083560631745;1.2509499810892546;;Edge;0;1227;7.98508541370681;0.0;ring-type_f;<=;0.5;Yes;No;1227.0;0.14270887389724962;0.8572911261027504;0.14270887389724962;0.8572911261027504;Poisonous
Tree 2;Tree 2_E_8;3;9;0.35584699265525166;1.3661109703325751;;Edge;0;1227;7.6144222020298304;0.0;ring-type_f;<=;0.5;Yes;No;1227.0;0.14270887389724962;0.8572911261027504;0.14270887389724962;0.8572911261027504;Poisonous
Tree 2;Tree 2_E_8;4;9;0.365336417034965;1.4812719595758959;;Edge;0;1227;7.24375899035285;0.0;ring-type_f;<=;0.5;Yes;No;1227.0;0.14270887389724962;0.8572911261027504;0.14270887389724962;0.8572911261027504;Poisonous
Tree 2;Tree 2_E_8;5;9;0.3741131473193118;1.5964329488192164;;Edge;0;1227;6.873095778675871;0.0;ring-type_f;<=;0.5;Yes;No;1227.0;0.14270887389724962;0.8572911261027504;0.14270887389724962;0.8572911261027504;Poisonous
Tree 2;Tree 2_E_8;6;9;0.3821771835082919;1.711593938062537;;Edge;0;1227;6.502432566998891;0.0;ring-type_f;<=;0.5;Yes;No;1227.0;0.14270887389724962;0.8572911261027504;0.14270887389724962;0.8572911261027504;Poisonous
Tree 2;Tree 2_E_8;7;9;0.38961448702805124;1.8267549273058574;;Edge;0;1227;6.131769355321911;0.0;ring-type_f;<=;0.5;Yes;No;1227.0;0.14270887389724962;0.8572911261027504;0.14270887389724962;0.8572911261027504;Poisonous
Tree 2;Tree 2_E_8;8;9;0.3965866125142327;1.9419159165491782;;Edge;0;1227;5.7611061436449305;0.0;ring-type_f;<=;0.5;Yes;No;1227.0;0.14270887389724962;0.8572911261027504;0.14270887389724962;0.8572911261027504;Poisonous
Tree 2;Tree 2_E_8;9;9;0.4033112219386255;2.0570769057924987;ring-type: f;Split;1;1227;5.390442931967951;0.0;ring-type_f;<=;0.5;Yes;No;1227.0;0.14270887389724962;0.8572911261027504;0.14270887389724962;0.8572911261027504;Poisonous
Tree 2;Tree 2_E_9;0;9;0.4033112219386255;2.0570769057924987;ring-type: f;Split;1;1193;5.390442931967951;0.0;ring-type_f;<=;0.5;Yes;No;1227.0;0.14270887389724962;0.8572911261027504;0.14270887389724962;0.8572911261027504;Poisonous
Tree 2;Tree 2_E_9;1;10;0.39188659693603245;2.169499175072997;;Edge;0;1193;5.38363664120042;0.0;odor_a;<=;0.5;Yes;No;1193.0;0.11752136752136752;0.8824786324786325;0.11752136752136752;0.8824786324786325;Poisonous
Tree 2;Tree 2_E_9;2;10;0.38070948799522814;2.2819214443534954;;Edge;0;1193;5.376830350432889;0.0;odor_a;<=;0.5;Yes;No;1193.0;0.11752136752136752;0.8824786324786325;0.11752136752136752;0.8824786324786325;Poisonous
Tree 2;Tree 2_E_9;3;10;0.36999755708800164;2.394343713633994;;Edge;0;1193;5.370024059665358;0.0;odor_a;<=;0.5;Yes;No;1193.0;0.11752136752136752;0.8824786324786325;0.11752136752136752;0.8824786324786325;Poisonous
Tree 2;Tree 2_E_9;4;10;0.35991235884999595;2.506765982914492;;Edge;0;1193;5.363217768897827;0.0;odor_a;<=;0.5;Yes;No;1193.0;0.11752136752136752;0.8824786324786325;0.11752136752136752;0.8824786324786325;Poisonous
Tree 2;Tree 2_E_9;5;10;0.3505398547073569;2.6191882521949905;;Edge;0;1193;5.356411478130296;0.0;odor_a;<=;0.5;Yes;No;1193.0;0.11752136752136752;0.8824786324786325;0.11752136752136752;0.8824786324786325;Poisonous
